timestamp,lat,long
2022-12-06T11:51:30.300Z,51.4458744,7.263427
2022-12-06T11:51:32.301Z,51.4458744,7.263427
2022-12-06T11:51:34.301Z,51.4458744,7.263427
2022-12-06T11:51:36.301Z,51.4458959,7.2635665
2022-12-06T11:51:38.299Z,51.4458959,7.2635665
2022-12-06T11:51:40.301Z,51.4458959,7.2635665
2022-12-06T11:51:42.301Z,51.4459619,7.2637391
2022-12-06T11:51:44.301Z,51.4459619,7.2637391
2022-12-06T11:51:46.301Z,51.4459619,7.2637391
2022-12-06T11:51:48.302Z,51.4459664,7.2637883
2022-12-06T11:51:50.301Z,51.4459664,7.2637883
2022-12-06T11:51:52.301Z,51.4459664,7.2637883
2022-12-06T11:51:54.301Z,51.4459996,7.2638349
2022-12-06T11:51:56.301Z,51.4459996,7.2638349
2022-12-06T11:51:58.301Z,51.4459996,7.2638349
2022-12-06T11:52:00.301Z,51.4460511,7.2639208
2022-12-06T11:52:02.301Z,51.4460511,7.2639208
2022-12-06T11:52:04.301Z,51.4460511,7.2639208
2022-12-06T11:52:06.301Z,51.4460661,7.2639524
2022-12-06T11:52:08.301Z,51.4460661,7.2639524
2022-12-06T11:52:10.301Z,51.4460661,7.2639524
2022-12-06T11:52:12.301Z,51.4460937,7.2640476
2022-12-06T11:52:14.301Z,51.4460937,7.2640476
2022-12-06T11:52:16.301Z,51.4460937,7.2640476
2022-12-06T11:52:18.300Z,51.4461213,7.2641366
2022-12-06T11:52:20.301Z,51.4461213,7.2641366
2022-12-06T11:52:22.301Z,51.4461213,7.2641366
2022-12-06T11:52:24.300Z,51.4461175,7.264125
2022-12-06T11:52:26.300Z,51.4461175,7.264125
2022-12-06T11:52:28.301Z,51.4461175,7.264125
2022-12-06T11:52:30.299Z,51.4461445,7.2642147
2022-12-06T11:52:32.301Z,51.4461445,7.2642147
2022-12-06T11:52:34.301Z,51.4461445,7.2642147
2022-12-06T11:52:36.301Z,51.4461445,7.2642147
2022-12-06T11:52:38.301Z,51.4462321,7.2644522
2022-12-06T11:52:40.301Z,51.4462321,7.2644522
2022-12-06T11:52:42.301Z,51.4462321,7.2644522
2022-12-06T11:52:44.301Z,51.4462321,7.2644522
2022-12-06T11:52:46.301Z,51.4462573,7.264543
2022-12-06T11:52:48.301Z,51.4462573,7.264543
2022-12-06T11:52:50.301Z,51.4462573,7.264543
2022-12-06T11:52:52.301Z,51.4462674,7.264628
2022-12-06T11:52:54.301Z,51.4462674,7.264628
2022-12-06T11:52:56.301Z,51.4462674,7.264628
2022-12-06T11:52:58.301Z,51.4462934,7.2648157
2022-12-06T11:53:00.301Z,51.4462934,7.2648157
2022-12-06T11:53:02.301Z,51.4462934,7.2648157
2022-12-06T11:53:04.299Z,51.4463044,7.2648216
2022-12-06T11:53:06.299Z,51.4463044,7.2648216
2022-12-06T11:53:08.301Z,51.4463044,7.2648216
2022-12-06T11:53:10.301Z,51.4465424,7.2649225
2022-12-06T11:53:12.301Z,51.4465424,7.2649225
2022-12-06T11:53:14.301Z,51.4465424,7.2649225
2022-12-06T11:53:16.301Z,51.4466366,7.2650165
2022-12-06T11:53:18.300Z,51.4466366,7.2650165
2022-12-06T11:53:20.301Z,51.4466366,7.2650165
2022-12-06T11:53:22.301Z,51.4466044,7.2651772
2022-12-06T11:53:24.301Z,51.4466044,7.2651772
2022-12-06T11:53:26.301Z,51.4466044,7.2651772
2022-12-06T11:53:28.301Z,51.4465352,7.2653771
2022-12-06T11:53:30.301Z,51.4465352,7.2653771
2022-12-06T11:53:32.301Z,51.4465352,7.2653771
2022-12-06T11:53:34.300Z,51.4465699,7.2654177
2022-12-06T11:53:36.300Z,51.4465699,7.2654177
2022-12-06T11:53:38.301Z,51.4465699,7.2654177
2022-12-06T11:53:40.301Z,51.4465992,7.2654718
2022-12-06T11:53:42.300Z,51.4465992,7.2654718
2022-12-06T11:53:44.301Z,51.4465992,7.2654718
2022-12-06T11:53:46.301Z,51.4467408,7.2655989
2022-12-06T11:53:48.301Z,51.4467408,7.2655989
2022-12-06T11:53:50.301Z,51.4467408,7.2655989
2022-12-06T11:53:52.301Z,51.4468351,7.2659903
2022-12-06T11:53:54.299Z,51.4468351,7.2659903
2022-12-06T11:53:56.301Z,51.4468351,7.2659903
2022-12-06T11:53:58.300Z,51.4467692,7.2660187
2022-12-06T11:54:00.301Z,51.4467692,7.2660187
2022-12-06T11:54:02.301Z,51.4467692,7.2660187
2022-12-06T11:54:04.301Z,51.4467415,7.2659339
2022-12-06T11:54:06.301Z,51.4467415,7.2659339
2022-12-06T11:54:08.301Z,51.4467415,7.2659339
2022-12-06T11:54:10.302Z,51.4468372,7.26618
2022-12-06T11:54:12.301Z,51.4468372,7.26618
2022-12-06T11:54:14.301Z,51.4468372,7.26618
2022-12-06T11:54:16.301Z,51.4468607,7.2662347
2022-12-06T11:54:18.300Z,51.4468607,7.2662347
2022-12-06T11:54:20.301Z,51.4468607,7.2662347
2022-12-06T11:54:22.301Z,51.4468607,7.2662347
2022-12-06T11:54:24.300Z,51.4468606,7.2661965
2022-12-06T11:54:26.300Z,51.4468606,7.2661965
2022-12-06T12:01:18.803Z,51.4468365,7.2662073
2022-12-06T12:01:20.797Z,51.4468365,7.2662073
2022-12-06T12:01:22.803Z,51.4454561,7.2665641
2022-12-06T12:01:24.802Z,51.4454561,7.2665641
2022-12-06T12:01:26.802Z,51.4454561,7.2665641
2022-12-06T12:01:28.802Z,51.446876,7.2671888
2022-12-06T12:01:30.801Z,51.446876,7.2671888
2022-12-06T12:01:32.801Z,51.4468834,7.2671921
2022-12-06T12:01:34.801Z,51.4468834,7.2671921
2022-12-06T12:01:36.804Z,51.4468675,7.2670369
2022-12-06T12:01:38.801Z,51.4468675,7.2670369
2022-12-06T12:01:40.801Z,51.4468675,7.2670369
2022-12-06T12:01:42.801Z,51.4468657,7.2669812
2022-12-06T12:01:44.801Z,51.4468657,7.2669812
2022-12-06T12:01:46.801Z,51.4468657,7.2669812
2022-12-06T12:01:48.800Z,51.4468284,7.266818
2022-12-06T12:01:50.800Z,51.4468284,7.266818
2022-12-06T12:01:52.800Z,51.4468156,7.2667677
2022-12-06T12:01:54.801Z,51.4468156,7.2667677
2022-12-06T12:01:56.813Z,51.446801,7.266644
2022-12-06T12:01:58.803Z,51.446801,7.266644
2022-12-06T12:02:00.803Z,51.446801,7.266644
2022-12-06T12:02:02.802Z,51.4468031,7.2666139
2022-12-06T12:02:04.800Z,51.4468031,7.2666139
2022-12-06T12:02:06.801Z,51.4468031,7.2666139
2022-12-06T12:02:08.801Z,51.4467954,7.2664857
2022-12-06T12:02:10.813Z,51.4467954,7.2664857
2022-12-06T12:02:12.801Z,51.4467914,7.2664685
2022-12-06T12:02:14.801Z,51.4467914,7.2664685
2022-12-06T12:02:16.802Z,51.4467914,7.2664685
2022-12-06T12:02:18.801Z,51.4467803,7.266385
2022-12-06T12:02:20.803Z,51.4467803,7.266385
2022-12-06T12:02:22.800Z,51.446767,7.2662658
2022-12-06T12:02:24.800Z,51.446767,7.2662658
2022-12-06T12:02:26.801Z,51.446767,7.2662658
2022-12-06T12:02:28.801Z,51.4467261,7.2661035
2022-12-06T12:02:30.802Z,51.4467261,7.2661035
2022-12-06T12:02:32.802Z,51.4467111,7.266066
2022-12-06T12:02:34.801Z,51.4467111,7.266066
2022-12-06T12:02:36.801Z,51.4467111,7.266066
2022-12-06T12:02:38.801Z,51.4466995,7.2660614
2022-12-06T12:02:40.802Z,51.4466995,7.2660614
2022-12-06T12:02:42.799Z,51.4466753,7.2660496
2022-12-06T12:02:44.801Z,51.4466753,7.2660496
2022-12-06T12:02:46.798Z,51.4466753,7.2660496
2022-12-06T12:02:48.800Z,51.4466414,7.2659952
2022-12-06T12:02:50.800Z,51.4466414,7.2659952
2022-12-06T12:02:52.799Z,51.4465097,7.2657855
2022-12-06T12:02:54.803Z,51.4465097,7.2657855
2022-12-06T12:02:56.798Z,51.4465097,7.2657855
2022-12-06T12:02:58.802Z,51.4464996,7.2657616
2022-12-06T12:03:00.801Z,51.4464996,7.2657616
2022-12-06T12:03:02.800Z,51.4465092,7.2657814
2022-12-06T12:03:04.800Z,51.4465092,7.2657814
2022-12-06T12:03:06.800Z,51.4465092,7.2657814
2022-12-06T12:03:08.800Z,51.4462784,7.2656163
2022-12-06T12:03:10.800Z,51.4462784,7.2656163
2022-12-06T12:03:12.798Z,51.4461143,7.2655149
2022-12-06T12:03:14.799Z,51.4461143,7.2655149
2022-12-06T12:03:16.802Z,51.4461143,7.2655149
2022-12-06T12:03:18.801Z,51.4463048,7.2652341
2022-12-06T12:03:20.801Z,51.4463048,7.2652341
2022-12-06T12:03:22.799Z,51.4463117,7.2651803
2022-12-06T12:03:24.802Z,51.4463117,7.2651803
2022-12-06T12:03:26.800Z,51.4463117,7.2651803
2022-12-06T12:03:28.800Z,51.446243,7.2651026
2022-12-06T12:03:30.801Z,51.446243,7.2651026
2022-12-06T12:03:32.801Z,51.4462041,7.2650564
2022-12-06T12:03:34.801Z,51.4462041,7.2650564
2022-12-06T12:03:36.800Z,51.4462041,7.2650564
2022-12-06T12:03:38.801Z,51.4461776,7.2650326
2022-12-06T12:03:40.800Z,51.4461776,7.2650326
